1,1,1.46990966796875,0.0,824.418212890625,540.0,0.8112464547157288,-1,-1,-1
2,1,0.7669209837913513,0.0,824.3358622193336,540.0,0.8152632713317871,-1,-1,-1
3,1,1.0605735778808594,0.0,824.3262672424316,540.0,0.8216323852539062,-1,-1,-1
4,1,0.9183335900306702,0.0,824.3834852576256,540.0,0.8240246772766113,-1,-1,-1
5,1,1.2047631740570068,0.2892751693725586,823.9828588962555,539.7107248306274,0.820131242275238,-1,-1,-1
6,1,1.0589635372161865,0.10497475415468216,824.2911341190338,539.8950252458453,0.800531804561615,-1,-1,-1
7,1,1.525867223739624,0.037407007068395615,824.3470575809479,539.9625929929316,0.7771751880645752,-1,-1,-1
8,1,1.8020843267440796,0.012468676082789898,824.1979156732559,539.9875313239172,0.7784222364425659,-1,-1,-1
9,1,1.5600874423980713,0.0033200467005372047,824.0640580654144,539.9966799532995,0.7250912189483643,-1,-1,-1
10,1,1.0169544219970703,5.660613896907307e-05,823.6007213592529,539.999943393861,0.7643134593963623,-1,-1,-1
11,1,2.56510591506958,0.0,823.3744692802429,540.0,0.7517440319061279,-1,-1,-1
12,1,2.1799023151397705,0.0,823.3568408489227,540.0,0.7860208749771118,-1,-1,-1
13,1,2.1124720573425293,0.0,823.4447178840637,540.0,0.8030306696891785,-1,-1,-1
14,1,3.326700210571289,0.0,822.6732997894287,540.0,0.810832142829895,-1,-1,-1
15,1,3.3732457160949707,0.0,822.626754283905,540.0,0.8232608437538147,-1,-1,-1
16,1,2.3625264167785645,0.0,823.2749857902527,540.0,0.8189188838005066,-1,-1,-1
17,1,1.8924765586853027,0.0,823.4460854530334,540.0,0.7793285250663757,-1,-1,-1
18,1,1.7492847442626953,0.0,823.5444164276123,540.0,0.7733885645866394,-1,-1,-1
19,1,0.7949866652488708,0.0,823.0423546433449,540.0,0.7592160105705261,-1,-1,-1
20,1,1.0143247842788696,0.0,822.2393983602524,540.0,0.758679211139679,-1,-1,-1
21,1,0.8227603435516357,0.0,821.9072201251984,540.0,0.7445275783538818,-1,-1,-1
22,1,1.1986349821090698,0.0,821.9121438264847,540.0,0.7193031311035156,-1,-1,-1
